source_file,model,method,ttc,task,step,reward,action,reasoning_entropy_mean,reasoning_entropy_max,action_entropy_mean,action_entropy_max,reasoning_p_hack,action_p_hack,bad_action,productive_action,repeated_action,examine_loop,no_progress_window,reward_irrelevant_action,ineffective_action
traj_paper_eval_clean/LlamaHack/ttc_rtok128/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.jsonl,LlamaHack,react_ttc_monitored,128.0,pick_and_place_simple,19,0.0,close cabinet 1,0.16920528330289014,0.8431268930435181,0.0004909910925675831,0.0013027458917349577,0.8062606879643032,0.8488763809204102,0,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok128/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.jsonl,LlamaHack,react_ttc_monitored,128.0,pick_and_place_simple,20,0.0,open cabinet 1,0.14079878555459402,0.6509010791778564,0.000471904200952622,0.0010517971822991967,0.6612240448926708,0.7563308417797089,1,1,1,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok128/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.jsonl,LlamaHack,react_ttc_monitored,128.0,pick_and_place_simple,21,0.0,close cabinet 1,0.22833410226100478,1.139875888824463,0.00046159631760502864,0.001312528271228075,0.8398742420332772,0.8122893810272217,1,1,1,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok128/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.jsonl,LlamaHack,react_ttc_monitored,128.0,pick_and_place_simple,22,0.0,open cabinet 1,0.12926010165709273,0.6257611513137817,0.0004177596407885176,0.0008914396166801453,0.733779034444264,0.7641986191272736,1,1,1,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok128/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.jsonl,LlamaHack,react_ttc_monitored,128.0,pick_and_place_simple,23,0.0,examine cabinet 1,0.25187394478566105,1.005452036857605,0.0009510370952815114,0.002322965068742633,0.6524245329201221,0.6677434394756953,1,0,0,0,1,1,1
traj_paper_eval_clean/LlamaHack/ttc_rtok128/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.jsonl,LlamaHack,react_ttc_monitored,128.0,pick_and_place_simple,24,0.0,close cabinet 1,0.18955522819830725,0.9476682543754578,0.00041140891449344965,0.0009485534974373877,0.8646148187773568,0.8043879628181457,1,1,1,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok128/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.jsonl,LlamaHack,react_ttc_monitored,128.0,pick_and_place_simple,25,0.0,open cabinet 1,0.13054805296743693,0.6474714279174805,0.0008176015034280226,0.0025896138977259398,0.6725219743592399,0.7124732255935669,1,1,1,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok128/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.jsonl,LlamaHack,react_ttc_monitored,128.0,pick_and_place_simple,26,0.0,go to cabinet 2,0.27694901875835926,0.9335144758224487,0.004972320800807968,0.027113495394587517,0.774893045425415,0.852646936972936,0,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok128/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.jsonl,LlamaHack,react_ttc_monitored,128.0,pick_and_place_simple,27,0.0,open cabinet 2,3.826397889979136e-05,0.00012015119136776775,0.0005331445484216601,0.0013229037867859006,0.7689310823168073,0.6435253262519837,0,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok128/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.jsonl,LlamaHack,react_ttc_monitored,128.0,pick_and_place_simple,28,0.0,close cabinet 2,0.18092351441548535,0.9044158458709717,0.0005166356261383954,0.0014250169042497873,0.8907643215996879,0.7978332996368408,0,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok128/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.jsonl,LlamaHack,react_ttc_monitored,128.0,pick_and_place_simple,29,0.0,go to countertop 1,0.2810538985018746,1.0862222909927368,0.0014778199292127933,0.005855677183717489,0.8685447308752272,0.8389731475285122,0,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok128/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.jsonl,LlamaHack,react_ttc_monitored,128.0,pick_and_place_simple,30,0.0,move bread 3 to countertop 1,0.007290801132955482,0.07234291732311249,0.00022060261058243213,0.001507296459749341,0.7575062662363052,0.6474228519946337,1,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok128/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.jsonl,LlamaHack,react_ttc_monitored,128.0,pick_and_place_simple,31,0.0,take tomato 1 from countertop 1,0.0782007850434214,0.7679739594459534,0.0005407117991467203,0.0020622042939066887,0.73184601465861,0.5544008761644363,0,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok128/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.jsonl,LlamaHack,react_ttc_monitored,128.0,pick_and_place_simple,32,0.0,move tomato 1 to countertop 1,0.12153950902793387,1.1982427835464478,0.0017040630362075149,0.012891770340502262,0.7088095247745514,0.6882892549037933,0,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok128/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.jsonl,LlamaHack,react_ttc_monitored,128.0,pick_and_place_simple,33,0.0,take tomato 1 from countertop 1,0.0960308618214148,0.5018050670623779,0.0037878322059299308,0.024342399090528488,0.8382864892482758,0.6080246642231941,1,1,1,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok128/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.jsonl,LlamaHack,react_ttc_monitored,128.0,pick_and_place_simple,34,0.0,examine tomato 1,0.14411193906391484,0.8628515005111694,0.002849761787199571,0.013890314847230911,0.8036398589611053,0.7577691525220871,1,0,0,0,1,1,1
traj_paper_eval_clean/LlamaHack/ttc_rtok128/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.jsonl,LlamaHack,react_ttc_monitored,128.0,pick_and_place_simple,35,0.0,go to cabinet 3,0.3287239184654978,0.787091076374054,0.0019478405036844986,0.009284366853535175,0.844352513551712,0.7710942029953003,0,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok128/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.jsonl,LlamaHack,react_ttc_monitored,128.0,pick_and_place_simple,36,0.0,open cabinet 3,6.665788853761501e-05,0.00018173916032537818,0.000566390871654221,0.001448085648007691,0.810821125904719,0.7291822791099548,0,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok128/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.jsonl,LlamaHack,react_ttc_monitored,128.0,pick_and_place_simple,37,0.0,close cabinet 3,0.18212150614839903,0.9104669094085693,0.00045889949083743886,0.0011561228893697262,0.8536204695701599,0.7852316856384277,0,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok128/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.jsonl,LlamaHack,react_ttc_monitored,128.0,pick_and_place_simple,38,0.0,examine cabinet 3,0.1817000895277366,0.9943764209747314,0.00046114200633458796,0.0013693725923076272,0.6662935614585876,0.7066225459178289,1,0,0,0,1,1,1
traj_paper_eval_clean/LlamaHack/ttc_rtok128/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.jsonl,LlamaHack,react_ttc_monitored,128.0,pick_and_place_simple,39,0.0,open cabinet 3,0.0013409512604514312,0.006451105698943138,0.0005039816301067645,0.0011984077282249928,0.8077728833471026,0.703423261642456,1,1,1,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok128/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.jsonl,LlamaHack,react_ttc_monitored,128.0,pick_and_place_simple,40,0.0,examine cabinet 3,0.24271416845133778,1.0033496618270874,0.006057840659072629,0.03275969251990318,0.6629715519292014,0.7144082188606262,1,0,1,1,1,1,1
traj_paper_eval_clean/LlamaHack/ttc_rtok128/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.jsonl,LlamaHack,react_ttc_monitored,128.0,pick_and_place_simple,41,0.0,close cabinet 3,0.1254855788863803,0.6273291707038879,0.00038138588041363163,0.000947414489928633,0.7668082586356572,0.8391805052757263,0,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok128/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.jsonl,LlamaHack,react_ttc_monitored,128.0,pick_and_place_simple,42,0.0,open cabinet 3,0.049329827930695,0.24651670455932617,0.0004084415750774895,0.0009520940948277712,0.7353070080280304,0.7380027174949646,1,1,1,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok128/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.jsonl,LlamaHack,react_ttc_monitored,128.0,pick_and_place_simple,43,0.0,examine cabinet 3,0.2658518961081544,0.98987877368927,0.004473408498881781,0.02361604943871498,0.7606872878968716,0.7358679076035818,1,0,1,1,1,1,1
traj_paper_eval_clean/LlamaHack/ttc_rtok128/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.jsonl,LlamaHack,react_ttc_monitored,128.0,pick_and_place_simple,44,0.0,close cabinet 3,0.16044946634543847,0.8021548390388489,0.00039428590716568125,0.0009452038793824613,0.8975763065474374,0.8489108681678772,1,1,1,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok128/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.jsonl,LlamaHack,react_ttc_monitored,128.0,pick_and_place_simple,45,0.0,open cabinet 3,0.13199863036407752,0.6596713066101074,0.0004632636410534019,0.0012429996859282255,0.7999541716916221,0.742270314693451,1,1,1,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok128/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.jsonl,LlamaHack,react_ttc_monitored,128.0,pick_and_place_simple,46,0.0,examine cabinet 3,0.2573355563151504,1.0115785598754883,0.006454058288435742,0.035708289593458176,0.710109923966229,0.7446901698907217,1,0,1,1,1,1,1
traj_paper_eval_clean/LlamaHack/ttc_rtok128/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.jsonl,LlamaHack,react_ttc_monitored,128.0,pick_and_place_simple,47,0.0,examine tomato 1,0.2234788408279809,1.101743221282959,0.0012971828018475406,0.00424163555726409,0.7604811361525208,0.7714163412650427,1,0,0,0,1,1,1
traj_paper_eval_clean/LlamaHack/ttc_rtok128/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.jsonl,LlamaHack,react_ttc_monitored,128.0,pick_and_place_simple,48,0.0,go to cabinet 1,0.22077199708742276,0.6073623299598694,0.0012305366573741594,0.0045433491468429565,0.8237551674246788,0.8771605292956034,0,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok128/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.jsonl,LlamaHack,react_ttc_monitored,128.0,pick_and_place_simple,49,0.0,close cabinet 1,0.1130500995981573,0.5651789903640747,0.0008574030817726453,0.0029463842511177063,0.7919671620641436,0.8273946523666382,0,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,0,0.0,go to cabinet 1,0.4962883271272176,1.4750832319259644,0.05402707588488435,0.2497253715991974,0.9335462432354689,0.7609448581933975,0,1,0,0,0,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,1,0.0,open cabinet 1,0.1318244281786997,0.659082293510437,0.000851026032102098,0.0033239624463021755,0.8315637826919555,0.7878238081932067,0,1,0,0,0,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,2,0.0,go to countertop 1,0.21705730495355027,1.0592615604400635,0.0011020519868257647,0.0024777697399258614,0.6297532213585717,0.7947238087654114,0,1,0,0,0,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,3,0.0,take tomato 1 from countertop 1,0.07790262963768742,0.6407024264335632,0.0008664972506604585,0.004772388841956854,0.765050745010376,0.6489628218114376,0,1,0,0,0,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,4,0.0,go to diningtable 1,0.17641059992196492,0.6891771554946899,0.0009108478946343114,0.002341297920793295,0.7865481206348964,0.6894928216934204,0,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,5,0.0,move tomato 1 to diningtable 1,0.0004040328398392662,0.003491587471216917,0.0003735520919321278,0.002827341901138425,0.7641769289970398,0.6365834251046181,0,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,6,0.0,take tomato 1 from diningtable 1,0.14616051884326733,1.139150857925415,0.011331554034535785,0.06423664093017578,0.7742425978183747,0.6053108386695385,1,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,7,0.0,go to stoveburner 4,0.20253451960723,1.0258123874664307,0.0007724215942204182,0.0022274390794336796,0.7694467566907406,0.7571092247962952,0,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,8,0.0,go to diningtable 2,0.33358880677238084,1.4395915269851685,0.0038691397083506934,0.011692266911268234,0.655531644821167,0.7855526208877563,0,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,9,0.0,move tomato 1 to diningtable 2,0.01698572595791687,0.1587401181459427,0.00030171758114150293,0.00231898739002645,0.7849475979804993,0.6866549141705036,1,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,10,0.0,take tomato 1 from diningtable 2,0.02601111646644263,0.17452609539031982,0.001149434532491611,0.005224407650530338,0.7248917996883393,0.6198275685310364,1,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,11,0.0,go to stoveburner 4,0.21598416344815707,1.181799054145813,0.007074526296186434,0.04800580069422722,0.8053658753633499,0.7151961214840412,0,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,12,0.0,go to diningtable 2,0.31235375476863886,1.443967580795288,0.0015644439075848432,0.007811409886926413,0.695164122751781,0.7818632551601955,0,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,13,0.0,move tomato 1 to diningtable 2,0.15320885170083193,1.2997829914093018,0.0026135444814410214,0.020782269537448883,0.7191285908222198,0.6376619320362806,1,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,14,0.0,take tomato 1 from diningtable 2,0.03939347815353318,0.2581828236579895,0.0016222721885359448,0.009378975257277489,0.7844264149665833,0.6495428159832954,1,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,15,0.0,go to stoveburner 4,0.27483188014393645,1.5477969646453857,0.0039880302490615804,0.028083082288503647,0.772957481443882,0.648624025285244,0,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,16,0.0,examine tomato 1,0.08875756592372291,0.2697639465332031,0.0066288948188931345,0.037370678037405014,0.7793063931167126,0.7684009969234467,1,0,0,0,1,1,1
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,17,0.0,go to countertop 1,0.24015735042215425,0.9591616988182068,0.0011653566777941446,0.0030254065059125423,0.8121364712715149,0.7907952240535191,0,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,18,0.0,move tomato 1 to countertop 1,0.0488493080280073,0.2681346833705902,0.003472639261703492,0.027548616752028465,0.8193515638510386,0.7077132612466812,1,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,19,0.0,take tomato 1 from countertop 1,0.048990571211827524,0.4894515573978424,0.0005629424320341414,0.0032902320381253958,0.8434281448523203,0.705762755125761,1,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,20,0.0,go to fridge 1,0.4290176088974905,1.2919657230377197,0.002007487606521844,0.009741406887769699,0.8091835156083107,0.8915737171967825,0,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,21,0.0,open fridge 1,0.007344791632429367,0.03528282046318054,0.0005217424270073323,0.001513385446742177,0.8422765135765076,0.856821870803833,0,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,22,0.0,close fridge 1,0.18699930015825386,0.9258689284324646,0.0004081971036690391,0.0010425855871289968,0.8943166392190116,0.8316708922386169,0,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,23,0.0,open fridge 1,0.024065013556040193,0.11868658661842346,0.0004901970087466623,0.0015316181816160679,0.8209959524018424,0.7799970030784606,1,1,1,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,24,0.0,move tomato 1 to fridge 1,0.10221552182239055,0.9186654090881348,0.010560999705134577,0.08429695665836334,0.7430416291410272,0.6980683542788029,1,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,25,0.0,take tomato 2 from fridge 1,0.1006970677875028,0.6891782879829407,0.0033587673882315983,0.01532828714698553,0.812623300335624,0.682368565350771,0,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,26,0.0,move tomato 2 to fridge 1,0.06323749083303504,0.5672234296798706,0.0013689303164312605,0.01081868540495634,0.8089585954492743,0.6147414147853851,0,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,27,0.0,take tomato 2 from fridge 1,0.1267577703940162,0.6026215553283691,0.008009759600923871,0.04020603373646736,0.7584403187036515,0.6405597990378737,1,1,1,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,28,0.0,close fridge 1,0.13967551742415832,0.6969514489173889,0.00040970961392474694,0.0011787175899371505,0.8220588167508444,0.8400915503501892,0,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,29,0.0,open fridge 1,0.07780171125363018,0.38761425018310547,0.000614117513475776,0.0015123080229386687,0.7556242644786835,0.7708281517028809,0,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,30,0.0,move tomato 2 to fridge 1,0.23796558468926407,1.5983490943908691,0.011945077640611146,0.09507313370704651,0.8223762566393072,0.7186479978263378,1,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,31,0.0,take tomato 2 from fridge 1,0.027373309032939348,0.2110258936882019,0.005082639571824643,0.02649221383035183,0.801713840527968,0.6889507826417685,1,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,32,0.0,move tomato 2 to fridge 1,0.16668021151645598,1.498687505722046,0.005664010009780895,0.04513365030288696,0.7580029558051716,0.6404912900179625,1,1,1,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,33,0.0,take tomato 1 from fridge 1,0.06491835097048121,0.4114440977573395,0.003178362232031162,0.015569450333714485,0.8579677776856856,0.7726289257407188,1,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,34,0.0,close fridge 1,0.16018221005055405,0.8007054924964905,0.0003718482882607788,0.0010575619526207447,0.879261817250933,0.8067018985748291,0,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,35,0.0,open fridge 1,0.019477297233992948,0.09695535898208618,0.0005402983606870749,0.0018560896860435605,0.7656723431178502,0.7883894205093384,0,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,36,0.0,move tomato 1 to fridge 1,0.06712986542168015,0.5964497923851013,0.00964874530296811,0.07583596557378769,0.7652801302346316,0.6874579526484013,1,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,37,0.0,take tomato 1 from fridge 1,0.03975242105946949,0.2385047823190689,0.014063760130426317,0.05467282980680466,0.8837595690380443,0.7817506343126297,1,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,38,0.0,move tomato 1 to fridge 1,0.04912833731492218,0.44117119908332825,0.008742243878103295,0.06962251663208008,0.7613334411924536,0.6568997763097286,1,1,1,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,39,0.0,take tomato 2 from fridge 1,0.1448665562754709,0.6891784071922302,0.004626022662932883,0.02387913130223751,0.811862750486894,0.7304293848574162,1,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,40,0.0,move tomato 2 to fridge 1,0.08621346465727923,0.7756704092025757,0.004028320115565975,0.03201812878251076,0.829187420281497,0.6806398145854473,1,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,41,0.0,take tomato 2 from fridge 1,0.12403244928235818,0.4618529677391052,0.01937281992837825,0.06695553660392761,0.8537565740672025,0.7023798786103725,1,1,1,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,42,0.0,close fridge 1,0.14890944218720714,0.7441354393959045,0.0004062319853957774,0.0014669513329863548,0.8765420658247811,0.8136481642723083,0,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,43,0.0,open fridge 1,0.06793670707410392,0.3389872908592224,0.0006717644803316602,0.002078436780720949,0.7664842179843357,0.7533283233642578,0,1,0,0,1,0,0
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,44,0.0,examine fridge 1,0.28499460236892765,1.544905662536621,0.0006603621695688844,0.0018136099679395556,0.7827007994055748,0.6311118255058924,1,0,0,0,1,1,1
traj_paper_eval_clean/LlamaHack/ttc_rtok16/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.jsonl,LlamaHack,react_ttc_monitored,16.0,pick_and_place_simple,45,0.0,close fridge 1,0.03691403759142476,0.18396082520484924,0.00033086987313453166,0.0011795940808951855,0.8776449646268573,0.7280844688415528,1,1,1,0,1,0,0
